source_name,title,title_original,link,author,category,importance,description,pub_date,who,what,when,consequences,tags,relevance_to_company,company_impact,in_general,text,mention_source,model
regulation.gov.ru,Опубликован проект предельных тарифов «Космической связи» на доставку сигналов обязательных телеканалов до эфирных передатчиков,"Об утверждении предельных максимальных уровней тарифов на услугу по доставке сигналов общероссийских обязательных общедоступных телеканалов и радиоканалов до радиоэлектронных средств, предназначенных для передачи сигнала в эфир, предоставляемую ФГУП «Космическая связь»",https://regulation.gov.ru/projects/144139/,ФАС России,Регулирование,Низкий,"На портале regulation.gov.ru размещён проект документа об утверждении предельных максимальных уровней тарифов на услуги ФГУП «Космическая связь» по доставке сигналов общероссийских обязательных общедоступных телеканалов и радиоканалов до радиоэлектронных средств, предназначенных для эфирной передачи. Дата публикации — 08.12.2023. Документ находится на стадии публичного обсуждения, дата вступления в силу не указана.",2023-12-08T14:19:44Z,"ФГУП «Космическая связь» (оказывает услугу), телерадиовещатели и операторы эфирного вещания, разработчик проекта НПА (не указан в заголовке)",Утверждение предельных максимальных уровней тарифов на спутниковую доставку сигналов обязательных телеканалов и радиоканалов до эфирных передатчиков,Проект опубликован 08.12.2023; стадия — общественное обсуждение; дата вступления в силу не указана,Для отрасли регулирование тарифов «Космической связи» может повлиять на затраты вещателей и операторов эфирных сетей. Для GS Labs как разработчика ПО для цифрового ТВ и OTT прямых последствий нет; возможен лишь косвенный эффект через изменение стоимости спутниковой инфраструктуры у клиентов-операторов.,тарифы; Космическая связь; спутниковая доставка; обязательные телеканалы; эфирное вещание; регулирование; regulation.gov.ru,noise,"Событие не связано с продуктами GS Labs: регулируются тарифы на спутниковую доставку сигналов, а не требования к ПО, системам условного доступа, DRM или реестру российского ПО. Для компании это фоновый шум.",false,"Об утверждении предельных максимальных уровней тарифов на услугу по доставке сигналов общероссийских обязательных общедоступных телеканалов и радиоканалов до радиоэлектронных средств, предназначенных для передачи сигнала в эфир, предоставляемую ФГУП «Космическая связь»",regulation.gov.ru,deepseek/deepseek-v4-flash
regulation.gov.ru,На портале regulation.gov.ru размещён проект акта о предельных тарифах на услуги ФГУП «Космическая связь» по доставке сигналов телеканалов,"Об утверждении предельных максимальных уровней тарифов на услугу по доставке сигналов общероссийских обязательных общедоступных телеканалов и радиоканалов до радиоэлектронных средств, предназначенных для передачи сигнала в эфир, предоставляемую ФГУП «Космическая связь",https://regulation.gov.ru/projects/132758/,ФАС России,Регулирование,Низкий,"Опубликован проект нормативного акта, устанавливающего предельные максимальные уровни тарифов на услуги ФГУП «Космическая связь» по доставке сигналов общероссийских обязательных общедоступных телеканалов и радиоканалов до радиоэлектронных средств для эфирного вещания. Документ направлен на государственное регулирование стоимости спутниковой доставки телесигналов.",2022-10-31T16:30:22Z,"ФГУП «Космическая связь», уполномоченный федеральный орган (инициатор проекта)",Установление предельных уровней тарифов на услуги спутниковой доставки сигналов обязательных телеканалов,"2022-10-31, стадия проекта","Возможное изменение стоимости доставки сигналов для операторов связи и вещателей; косвенное влияние на рынок телевидения, но не на продукты разработчика ПО.",тарифное регулирование; ФГУП «Космическая связь»; спутниковая связь; телерадиовещание; обязательные телеканалы,low,"Акт регулирует тарифы на спутниковую доставку сигналов и не затрагивает разработку ПО для цифрового ТВ, CAS/DRM или реестр российского ПО, поэтому для GS Labs имеет лишь фоновое значение.",true,"Об утверждении предельных максимальных уровней тарифов на услугу по доставке сигналов общероссийских обязательных общедоступных телеканалов и радиоканалов до радиоэлектронных средств, предназначенных для передачи сигнала в эфир, предоставляемую ФГУП «Космическая связь",regulation.gov.ru,deepseek/deepseek-v4-flash
regulation.gov.ru,Опубликован проект приказа об утверждении ФГОС СПО по специальности «Почтовая связь»,"Об утверждении федерального государственного образовательного 
стандарта среднего профессионального образования 
по специальности 11.02.12 Почтовая связь",https://regulation.gov.ru/projects/132083/,—,Регулирование,Низкий,"На regulation.gov.ru размещён проект акта об утверждении федерального государственного образовательного стандарта среднего профессионального образования по специальности 11.02.12 «Почтовая связь». Материал представляет собой только заголовок документа; содержание, разработчик и сроки обсуждения в тексте не приведены. Для деятельности GS Labs, связанной с разработкой ПО для цифрового ТВ и защитой контента, документ нерелевантен.",2022-10-07T11:27:20Z,Не указан,Публикация проекта об утверждении ФГОС СПО по специальности 11.02.12 «Почтовая связь»,2022-10-07T11:27:20Z,В случае принятия стандарт будет применяться при подготовке специалистов почтовой связи. На GS Labs и рынок ПО для цифрового ТВ/OTT документ прямого влияния не окажет.,ФГОС СПО; Почтовая связь; регулирование; образование; regulation.gov.ru,noise,"Это образовательный стандарт для специальности «Почтовая связь»: он не регулирует разработку ПО, телеком-услуги, ОТТ, защиту контента или реестр российского ПО, поэтому для GS Labs является шумом.",false,"Об утверждении федерального государственного образовательного 
стандарта среднего профессионального образования 
по специальности 11.02.12 Почтовая связь",regulation.gov.ru,deepseek/deepseek-v4-flash
regulation.gov.ru,ФАС опубликовала проект тарифов на доставку сигналов обязательных телеканалов до эфирных средств «Космической связи»,"приказ ФАС России Об утверждении предельных максимальных уровней тарифов на услугу по доставке сигналов общероссийских обязательных общедоступных телеканалов и радиоканалов до радиоэлектронных средств, предназначенных для передачи сигнала в эфир, предоставляемую ФГУП «Космическая связь»",https://regulation.gov.ru/projects/121085/,ФАС России,Регулирование,Низкий,"На regulation.gov.ru размещён проект приказа ФАС России об утверждении предельных максимальных тарифов на услугу доставки сигналов общероссийских обязательных общедоступных телеканалов и радиоканалов до радиоэлектронных средств, предназначенных для эфирного вещания. Исполнителем услуги указано ФГУП «Космическая связь». Конкретные значения тарифов и сроки действия в публикации не раскрыты.",2021-10-05T17:31:41Z,"ФАС России, ФГУП «Космическая связь»","Утверждение предельных максимальных тарифов на услугу по доставке сигналов обязательных телеканалов и радиоканалов до эфирных радиоэлектронных средств, оказываемую ФГУП «Космическая связь».",05.10.2021 — публикация проекта на regulation.gov.ru; сроки принятия и действия не указаны.,"Ограничение верхнего уровня тарифов на доставку сигналов обязательных каналов может повлиять на затраты участников эфирного и спутникового вещания. Для GS Labs прямых последствий не ожидается: регулирование не затрагивает ПО, CAS/DRM, EPG или OTT-продукты.",ФАС; тарифы; обязательные телеканалы; Космическая связь; спутниковая доставка; регулирование ТВ,low,"Это ценовое регулирование услуг спутникового оператора, а не IT-продуктов; может касаться GS Labs только косвенно через общий контекст телеком-регулирования. Для компании носит фоновый характер.",true,"приказ ФАС России Об утверждении предельных максимальных уровней тарифов на услугу по доставке сигналов общероссийских обязательных общедоступных телеканалов и радиоканалов до радиоэлектронных средств, предназначенных для передачи сигнала в эфир, предоставляемую ФГУП «Космическая связь»",regulation.gov.ru,deepseek/deepseek-v4-flash
regulation.gov.ru,На regulation.gov.ru размещён проект новых Правил радиосвязи морской подвижной и спутниковой службы,Об утверждении Правил радиосвязи морской подвижной службы и морской подвижной спутниковой службы,https://regulation.gov.ru/projects/118200/,Минтранс России,Регулирование,Низкий,"На regulation.gov.ru размещён проект новых Правил радиосвязи морской подвижной и спутниковой службы. Действующие правила 2000 года признаны устаревшими и не соответствующими международным нормам МСЭ и Конвенции по охране человеческой жизни на море. Обновление необходимо для обеспечения безопасности мореплавания, управления судами и передачи информации, включая навигационные данные. Это отраслевой нормативный акт в сфере морской радиосвязи, не затрагивающий цифровое ТВ и OTT.",2021-07-20T15:00:58Z,"Минтранс России, Минсвязи России, Госкомрыболовство России",Обновление устаревших правил радиосвязи морской подвижной службы и спутниковой службы.,20.07.2021 – публикация на regulation.gov.ru (проект №118200); сроки не указаны.,"Для морской отрасли: актуализация нормативной базы в соответствии с международными стандартами. Для GS Labs: прямых последствий нет; изменения не затрагивают телеком-регулирование, реестр российского ПО или рынок цифрового ТВ/OTT.",регулирование; радиосвязь; морская подвижная служба; спутниковая связь; Минтранс; Минсвязи; МСЭ,noise,"Тема относится к морской радиосвязи, что не пересекается с продуктами GS Labs (цифровое ТВ, OTT, CAS/DRM). Изменения правил не повлияют ни на реестр российского ПО, ни на ИТ-аккредитацию, ни на деятельность операторов связи в существующих сегментах.",false,"Регулирование, предусмотренное Правилами радиосвязи морской подвижной службы и морской подвижной спутниковой службы Российской Федерации, утвержденными совместным приказом Минтранса России № 137, Минсвязи России № 190, Госкомрыболовства России № 291 от 4 ноября 2000 г. , в значительной степени устарело и требует обновления.

В настоящее время порядок осуществления радиосвязи на море регулируется международными договорами Российской Федерации (в частности Международной конвенцией по охране человеческой жизни на море 1974 года, правилами и рекомендациями Международного союза электросвязи (далее – МСЭ), содержащимися в Регламенте радиосвязи и Руководстве по радиосвязи морской подвижной службы и морской подвижной спутниковой службы, издаваемых МСЭ, постановлением Правительства Российской Федерации от 3 июля 1997 г. № 813 «О создании и функционировании Глобальной морской системы связи при бедствии и для обеспечения безопасности (далее – Постановление 813), а также изданными в соответствии с пунктом 1 Постановления 813 Правилами радиосвязи морской подвижной службы и морской подвижной спутниковой службы Российской Федерации, утвержденными совместным приказом Минтранса России № 137, Минсвязи России № 190, Госкомрыболовства России № 291 от 4 ноября 2000 г. 
Регулирование, предусмотренное упомянутыми Правилами радиосвязи на море, в значительной степени устарело и требует обновления.

Радиосвязь в целях торгового мореплавания обеспечивает безопасность мореплавания и охрану человеческой жизни, оперативное управление деятельностью судов и организаций, связанных с эксплуатацией судов, управление движением судов, передачу информации по безопасности мореплавания;
гидрометеорологической и навигационной информации, информации по поиску и спасанию людей на море;
корректурных данных для электронных навигационных карт, данных для автоматизированных систем управления, а также обмен информацией.",regulation.gov.ru,deepseek/deepseek-v4-flash
regulation.gov.ru,Минэкономразвития подготовило проект приказа о расширении перечня труднодоступных территорий для переписи населения,"Приказ Минэкономразвития России ""О внесении изменений в Перечень отдаленных и труднодоступных территорий и сроки проведения в них Всероссийской переписи населения 2020 года, утвержденный приказом Минэкономразвития России от 31 августа 2020 г. № 563""",https://regulation.gov.ru/projects/110769/,Минцифры России,Регулирование,Низкий,"Минэкономразвития России подготовило проект изменений в перечень отдаленных и труднодоступных территорий для проведения Всероссийской переписи населения 2020 года. Расширение перечня обосновано отсутствием постоянного транспортного сообщения, связи, устойчивого доступа в интернет, а также сложными природно-климатическими условиями. Учтены предложения субъектов Российской Федерации.",2020-11-23T18:03:42Z,"Минэкономразвития России, субъекты Российской Федерации",Расширение перечня отдаленных и труднодоступных территорий для Всероссийской переписи населения 2020 года,"Проект опубликован 23 ноября 2020 года, стадия — публичное обсуждение","Уточнение перечня влияет на организацию переписи населения в труднодоступных территориях, но не затрагивает регулирование IT, телекома или цифрового ТВ. Для GS Labs прямых последствий нет.",перепись населения; Минэкономразвития; труднодоступные территории; регулирование,noise,"Новость не связана с деятельностью GS Labs: проект касается статистической переписи населения и критериев удаленности территорий, а не разработки ПО, телеком-регулирования или реестра российского ПО.",false,"Необходимость расширения перечня отдаленных и труднодоступных территорий, утвержденного приказом Минэкономразвития России от 31 августа 2020 г. № 563, при учете следующих условий: 
– наличие или отсутствие постоянного транспортного сообщения;
– нестабильность водной и воздушной навигации и связанное с этим отсутствие постоянной связи с населенными пунктами;
– отсутствие радио- и телефонной связи;
– отсутствие устойчивого покрытия сетей сотовой связи;
– отсутствие устойчивого доступа к информационно-телекоммуникационной сети «Интернет»;
– особенности географического расположения – значительная удаленность населенных пунктов, связь с которыми осуществляется только воздушным транспортом, специальными рейсами, организуемыми согласно фактической погоде один или два раза в месяц по предварительным заказам организаций;
– природно-климатические условия местности – высокогорные районы, стабильно сложные неблагоприятные метеоусловия (шквальные ветры, обильные дожди, начало ледостава, закрытие горных перевалов и т.п.);
– отсутствие связи с оленеводческими, животноводческими бригадами (выход   на удаленные зимние пастбища), рыболовецкими и охотоведческими бригадами (сезонный лов рыбы и охота), геологическими партиями, приисками и метеорологическими станциями;
– разлив рек, отсутствие переправы в период весеннего половодья, возможность использования транспортных средств на реках и болотах только по зимним дорогам (автозимникам) в период ледостава.

Предложения субъектов Российской Федерации

Всероссийская перепись населения представляет собой сбор сведений о лицах, находящихся на определенную дату на территории Российской Федерации, и проводится на всей территории
Российской Федерации в соответствии с официальной статистической методологией в целях формирования официальной статистической информации о демографических, об экономических и о социальных процессах.",regulation.gov.ru,deepseek/deepseek-v4-flash
regulation.gov.ru,Опубликован проект о предельных максимальных тарифах на услуги местной телефонной связи ООО «УЭХК-ТЕЛЕКОМ» в Свердловской области,"Об утверждении предельных максимальных уровней тарифов на услуги местной телефонной связи, предоставляемые ООО «УЭХК-ТЕЛЕКОМ» на территории Свердловской области",https://regulation.gov.ru/projects/164445/,ФАС России,Регулирование,Низкий,"На портале regulation.gov.ru размещён проект нормативного правового акта об утверждении предельных максимальных уровней тарифов на услуги местной телефонной связи, предоставляемые ООО «УЭХК-ТЕЛЕКОМ» на территории Свердловской области. Согласно заголовку, регулирование касается одного регионального оператора фиксированной телефонной связи. Детали и стадия документа в публикации не раскрыты.",2026-01-26T13:21:37.161Z,"ООО «УЭХК-ТЕЛЕКОМ», уполномоченный орган по регулированию тарифов, портал regulation.gov.ru",Разработка проекта об утверждении предельных максимальных тарифов на местную телефонную связь для свердловского оператора,27 января 2026 года? (дата публикации 2026-01-26T13:21:37.161Z); стадия точно не указана,"Возможное изменение цен на услуги местной телефонной связи для абонентов ООО «УЭХК-ТЕЛЕКОМ». Для GS Labs последствий не видно, так как тема не связана с цифровым ТВ, OTT, защитой контента и реестром российского ПО.",тарифы на связь; местная телефонная связь; Свердловская область; ООО УЭХК-ТЕЛЕКОМ; государственное регулирование,noise,"Для GS Labs это шум: регулирование тарифов одного регионального оператора местной телефонной связи не затрагивает продукты CAS/DRM, OTT, цифровое ТВ и IT-аккредитацию компании.",false,"Об утверждении предельных максимальных уровней тарифов на услуги местной телефонной связи, предоставляемые ООО «УЭХК-ТЕЛЕКОМ» на территории Свердловской области",regulation.gov.ru,deepseek/deepseek-v4-flash
regulation.gov.ru,"Утверждение предельных тарифов «Севастополь Телеком» на услуги местной, внутризоновой связи и телеграммы","Об утверждении предельных максимальных уровней тарифов на услуги местной телефонной связи, услугу по предоставлению внутризонового телефонного соединения абоненту (пользователю) сети фиксированной телефонной связи для передачи голосовой информации, факсимильных сообщений и данных и тарифов на услугу по передаче внутренней телеграммы, предоставляемые акционерным обществом «Севастополь Телеком» на территории г. Севастополя",https://regulation.gov.ru/projects/164444/,ФАС России,Регулирование,Низкий,"На regulation.gov.ru опубликован проект акта об утверждении предельных максимальных уровней тарифов на услуги местной телефонной связи, внутризонового соединения и внутренней телеграммы, предоставляемые АО «Севастополь Телеком» на территории Севастополя. Сроки вступления в силу и детали процедуры в тексте не раскрыты.",2026-01-26T13:22:53.615Z,"АО «Севастополь Телеком», регулирующий орган (не указан)",Утверждение предельных тарифов на фиксированную телефонную связь и телеграммы для «Севастополь Телеком»,"2026-01-26 (публикация на regulation.gov.ru), сроки не указаны","При принятии акта возможна корректировка тарифов указанного оператора в Севастополе. Для GS Labs прямых последствий нет, так как вопрос касается фиксированной голосовой связи и телеграфа, а не сегмента цифрового ТВ/OTT и защиты контента.",тарифы; Севастополь Телеком; фиксированная телефонная связь; телеграмма; регулирование телекома,noise,"Новость не связана с продуктами GS Labs для цифрового ТВ, OTT, CAS/DRM, EPG или реестром российского ПО. Это тарифное регулирование одного регионального фиксированного оператора — шум.",false,"Об утверждении предельных максимальных уровней тарифов на услуги местной телефонной связи, услугу по предоставлению внутризонового телефонного соединения абоненту (пользователю) сети фиксированной телефонной связи для передачи голосовой информации, факсимильных сообщений и данных и тарифов на услугу по передаче внутренней телеграммы, предоставляемые акционерным обществом «Севастополь Телеком» на территории г. Севастополя",regulation.gov.ru,deepseek/deepseek-v4-flash
regulation.gov.ru,ФАС утверждает предельные тарифы на фиксированную телефонную связь для АО «Норильск-Телеком» в Красноярском крае,"Об утверждении предельных максимальных уровней тарифов на услуги местной телефонной связи, услугу по предоставлению внутризонового телефонного соединения абоненту (пользователю) сети фиксированной телефонной связи для передачи голосовой информации, факсимильных сообщений и данных, предоставляемые АО «Норильск-Телеком» на территории Красноярского края",https://regulation.gov.ru/projects/157746/,ФАС России,Регулирование,Низкий,"На regulation.gov.ru опубликован проект приказа ФАС об утверждении предельных максимальных уровней тарифов на услуги местной телефонной связи, внутризоновые соединения и передачу данных для абонентов фиксированной сети АО «Норильск-Телеком» на территории Красноярского края. Документ находится на стадии обсуждения. Тарифное регулирование касается оператора связи в конкретном регионе и не связано напрямую с разработкой ПО для ТВ или защитой контента.",2025-06-25T13:27:21Z,"ФАС России, АО «Норильск-Телеком», абоненты фиксированной телефонной связи в Красноярском крае",Утверждение предельных тарифов на услуги фиксированной телефонной связи АО «Норильск-Телеком»,"Опубликовано 25.06.2025 на regulation.gov.ru; стадия — проект приказа, дата вступления не указана","Для GS Labs прямых последствий нет. Новость касается тарифного регулирования регионального фиксированного оператора и не затрагивает телеком-рынок широкополосного доступа, цифровое ТВ или OTT-направление.",тарифы; фиксированная связь; ФАС; Норильск-Телеком,noise,"Регулирование тарифов традиционной фиксированной телефонии не относится к направлениям GS Labs (ПО для цифрового ТВ, OTT, DRM/CAS). Прямого или косвенного влияния на реестр российского ПО, лицензии или налоги нет.",false,"Об утверждении предельных максимальных уровней тарифов на услуги местной телефонной связи, услугу по предоставлению внутризонового телефонного соединения абоненту (пользователю) сети фиксированной телефонной связи для передачи голосовой информации, факсимильных сообщений и данных, предоставляемые АО «Норильск-Телеком» на территории Красноярского края",regulation.gov.ru,deepseek/deepseek-v4-flash
regulation.gov.ru,Регулирующий орган утверждает предельные тарифы на местную телефонную связь ООО «УЭХК-Телеком» в Свердловской области,"Об утверждении предельных максимальных уровней тарифов на услуги местной телефонной связи, предоставляемые ООО «УЭХК-Телеком» на территории Свердловской области",https://regulation.gov.ru/projects/155151/,ФАС России,Регулирование,Низкий,"На портале regulation.gov.ru размещён проект акта об утверждении предельных максимальных уровней тарифов на услуги местной телефонной связи, предоставляемые ООО «УЭХК-Телеком» на территории Свердловской области. Документ касается одного оператора фиксированной телефонной связи. Подробности и обоснование в публикации не раскрываются.",2025-03-03T11:53:36.023Z,"ООО «УЭХК-Телеком», регулирующий орган (проект на regulation.gov.ru)",Установление предельных максимальных тарифов на местную телефонную связь для ООО «УЭХК-Телеком» в Свердловской области,2025-03-03 — дата размещения; стадия — проект,"Для ООО «УЭХК-Телеком» будут ограничены максимальные тарифы на местную телефонную связь. Для GS Labs, отрасли цифрового ТВ, OTT и программного обеспечения значимых последствий не прослеживается.",тарифы; местная телефонная связь; Свердловская область; УЭХК-Телеком; регулирование,noise,"Документ касается тарифов одного оператора фиксированной телефонной связи и не затрагивает продукты GS Labs, реестр российского ПО, DRM/CAS/OTT или телеком-регулирование. Для компании это шум.",false,"Об утверждении предельных максимальных уровней тарифов на услуги местной телефонной связи, предоставляемые ООО «УЭХК-Телеком» на территории Свердловской области",regulation.gov.ru,deepseek/deepseek-v4-flash
regulation.gov.ru,"Проект акта утверждает предельные тарифы «Севастополь Телеком» на местную, внутризоновую связь и телеграммы","Об утверждении предельных максимальных уровней тарифов на услуги местной телефонной связи, услугу по предоставлению внутризонового телефонного соединения абоненту (пользователю) сети фиксированной телефонной связи для передачи голосовой информации, факсимильных сообщений и данных и тарифов на услугу по передаче внутренней телеграммы, предоставляемые акционерным обществом 
«Севастополь Телеком» на территории г. Севастополя",https://regulation.gov.ru/projects/143281/,ФАС России,Регулирование,Низкий,"На regulation.gov.ru размещён проект акта об установлении предельных максимальных тарифов АО «Севастополь Телеком» на услуги местной телефонной связи, внутризоновые соединения для передачи голоса, факсимильных сообщений и данных, а также на внутренние телеграммы в Севастополе. Документ касается одного регионального оператора фиксированной связи. Содержание тарифов и сроки в представленном тексте отсутствуют.",2023-11-03T21:37:42Z,АО «Севастополь Телеком»; регулирующий орган в тексте не указан,Проект утверждения предельных максимальных тарифов «Севастополь Телеком» на местную и внутризоновую телефонную связь и телеграммы,Дата публикации на regulation.gov.ru — 2023-11-03; сроки и стадия принятия не указаны,"Возможна корректировка тарифов и для абонентов «Севастополь Телеком» на территории Севастополя. Для GS Labs прямых последствий нет, так как регулируется традиционная фиксированная телефония, а не рынок цифрового ТВ, OTT или DRM.",тарифы; фиксированная связь; Севастополь Телеком; внутризоновая связь; телеграммы; регулирование,noise,"Шум для GS Labs: документ не затрагивает ИТ-продукты компании (CAS/DRM, OTT, EPG) и не связан с реестром российского ПО или деятельностью телеком-операторов, использующих решения GS Labs.",false,"Об утверждении предельных максимальных уровней тарифов на услуги местной телефонной связи, услугу по предоставлению внутризонового телефонного соединения абоненту (пользователю) сети фиксированной телефонной связи для передачи голосовой информации, факсимильных сообщений и данных и тарифов на услугу по передаче внутренней телеграммы, предоставляемые акционерным обществом 
«Севастополь Телеком» на территории г. Севастополя",regulation.gov.ru,deepseek/deepseek-v4-flash
regulation.gov.ru,Опубликован проект административного регламента ФСБ о лицензировании деятельности с шифровальными средствами,"Об утверждении Административного регламента Федеральной службы безопасности Российской Федерации по предоставлению государственной услуги по лицензированию деятельности по разработке, производству, распространению шифровальных (криптографических) средств, информационных систем и телекоммуникационных систем, защищенных с использованием шифровальных (криптографических) средств, выполнению работ, оказанию услуг в области шифрования информации, техническому обслуживанию шифровальных (криптографических) средств, информационных систем и телекоммуникационных систем, защищенных с использованием шифровальных (криптографических) средств (за исключением случая, если техническое обслуживание шифровальных (криптографических) средств, информационных систем и телеком¬муникационных систем, защищенных с использованием шифровальных (криптографических) средств, осуществляется для обеспечения собственных нужд юридического лица или индивидуального предпринимателя)",https://regulation.gov.ru/projects/132843/,ФСБ России,Регулирование,Средний,"На портале regulation.gov.ru размещён проект административного регламента ФСБ России, определяющего порядок лицензирования деятельности по разработке, производству, распространению шифровальных (криптографических) средств и защищённых информационных и телекоммуникационных систем. Документ устанавливает состав и сроки административных процедур для соискателей лицензий. Для организаций, использующих криптографию, могут быть уточнены требования к получению лицензии ФСБ.",2022-11-02T12:24:16Z,"ФСБ России, организации-разработчики и распространители шифровальных средств",Опубликован проект административного регламента ФСБ по лицензированию деятельности с шифровальными средствами,"размещение проекта на regulation.gov.ru 02.11.2022, стадия не указана","Если регламент будет принят, уточнятся процедуры и сроки лицензирования ФСБ для разработчиков и дистрибьюторов шифровальных средств. GS Labs может столкнуться с дополнительными требованиями, если её DRM/CAS-решения классифицируются как шифровальные средства.",ФСБ; лицензирование; шифровальные средства; криптография; DRM; CAS; регулирование,medium,"Документ касается лицензирования деятельности с шифровальными средствами, что потенциально влияет на разработчиков DRM/CAS, включая GS Labs. Однако в тексте нет прямого упоминания компании или её продуктов, поэтому связь оценивается как вероятная, но не подтверждённая.",true,"Об утверждении Административного регламента Федеральной службы безопасности Российской Федерации по предоставлению государственной услуги по лицензированию деятельности по разработке, производству, распространению шифровальных (криптографических) средств, информационных систем и телекоммуникационных систем, защищенных с использованием шифровальных (криптографических) средств, выполнению работ, оказанию услуг в области шифрования информации, техническому обслуживанию шифровальных (криптографических) средств, информационных систем и телекоммуникационных систем, защищенных с использованием шифровальных (криптографических) средств (за исключением случая, если техническое обслуживание шифровальных (криптографических) средств, информационных систем и телеком¬муникационных систем, защищенных с использованием шифровальных (криптографических) средств, осуществляется для обеспечения собственных нужд юридического лица или индивидуального предпринимателя)",regulation.gov.ru,deepseek/deepseek-v4-flash
